FECHA;Semana;Zona;Unidad;Nombre_Unidad;Real;Costo_Ha;Atencion_Plantacion;C_Riego;C_Mano_Obra_Riego;C_Mantenimiento_Riego;C_Combustible;C_Control_Sigatoca;C_Aplicacion_Aerea;C_Deshoje;C_Costos_Productos;C_Fertilizacion;C_Sacos_Fert;C_ManodeObra_Fert;C_Transporte_Fert;C_Administracion_Hacienda;Sueldos;Servicios_Basicos;C_Empaque_Fijo;Mantenimiento_Empacadora;Mantenimiento_Equipo;C_Logistica;Transporte;Materiales;Reclasificaciones_Transporte;Reclasificaciones_Materiales;C_Empaque_Variable;C_Cosecha;C_Transporte;C_Depreciaciones;Total_Cajas;Total_Hectareas;Racimo_Rechazado;Total_Peso_Caja;Promedio_Peso_Caja;Tipo_Suelo;Incidencia_Sigatoka;Temperatura_C;Precipitacion_mm;Evotranspiracion;Humedad;Ausentismo_Agricola;Ausentismo_Justificado_Agricola;Ausentismo_Injustificado_Agricola;RotPerson_Salida_Todos_Motivos_Agricola;Pago_Labor_Persona;Pago_Por_Cuenta;Vacante_Labor
1/12/20;53;Zona San Camilo;2156;Hacienda Oasis II;5,344953578;1001,369004;133633;9874;3450;5039;1385;25539;8913;4105;12521;10504;8341;1133;1030;21821;13467;400;486;53;433;51648;17975;35282;0;-1609;27590;22178;19005;17482;45518,2625;175,3099999;0,014506;0;0;0;1722,44;31,86285706;51;12,6;0,380980003;0;0;0;0,007092;0;0;0
1/01/21;53;Zona San Camilo;2156;Hacienda Oasis II;5,584455076;823,5810852;108417;2825;515;2258;52;32469;8882;3544;20043;19721;15388;1633;2700;15888;13673;315;140;49;91;68496;25778;44701;0;-1983;22378;16879;28478;17370;37499,9883;175,3099999;0,021944;0;0;0;973,2;32,06428576;127;13,5;0,415599994;6,215277778;3,888888889;2,326388889;0;0;0;0
1/02/21;8;Zona San Camilo;2156;Hacienda Oasis II;5,294650917;925,0356514;121087;1745;515;1230;0;36647;16525;3378;16744;29780;23254;2386;4140;21001;12439;438;442;25;417;70163;24089;48759;0;-2685;24933;19964;28229;17370;43658,0246;175,3099999;0,022821;0;0;0;2756,19;32,06428623;79,75;13,5;0,430999994;7,323943662;3,591549296;3,732394366;0,006897;0;0;0
1/03/21;13;Zona San Camilo;2156;Hacienda Oasis II;5,05565805;926,6556389;124012;4599;516;4083;0;34219;13136;3597;17486;21050;17739;1660;1651;17105;16361;203;1691;1156;535;69638;24290;47602;0;-2254;23334;17373;25941;17305;44989;175,3099999;0,025394;0;0;0;859,07;33,4642849;141,25;15,75;0,430999994;11,94444444;7,743055556;4,201388889;0,013889;0;0;0
1/04/21;17;Zona San Camilo;2156;Hacienda Oasis II;5,378531293;885,6825056;121027;2638;594;2044;0;39553;13139;4924;21490;10437;7356;1798;1283;14700;9905;297;214;25;189;61669;24038;40277;0;-2646;27210;21053;25321;17057;42310,8071;175,3099999;0,020891;0;0;0;2360,02;31,95714264;94;13,4;0,393440002;5,072992701;3,248175182;1,824817518;0,034965;0;0;0
1/05/21;22;Zona San Camilo;2156;Hacienda Oasis II;5,047197384;869,1289718;118652;11859;1069;10250;540;31230;9934;4254;17042;21597;17431;1946;2220;14040;12213;350;449;0;449;62996;18896;45436;0;-1336;23620;17952;21116;17181;42168,9472;175,3099999;0,018193;0;0;0;1076,04;30,33928633;17,75;10,125;0,374000005;3,970588235;3,345588235;0,625;0,007407;0;0;0
1/06/21;26;Zona San Camilo;2156;Hacienda Oasis II;6,68308322;1044,418459;149561;15636;4267;8417;2952;24353;8782;4071;11500;31905;25186;3242;3477;14025;13692;355;218;16;202;79616;18262;62616;0;-1262;18525;15189;21739;17216;35174,3338;175,3099999;0,019509;0;0;0;630,61;30,43571377;1,25;11,5;0,361549996;4,26056338;3,450704225;0,809859155;0;0;0;0
1/07/21;30;Zona San Camilo;2156;Hacienda Oasis II;5,011977703;927,1804236;127073;16314;5704;6079;4531;19865;6756;2959;10150;26795;23361;1649;1785;14013;12385;414;1948;16;1932;64548;20178;45785;0;-1415;25552;20538;21963;17253;45653,0363;175,3099999;0,015448;0;0;0;1660,47;29,82000008;0,2;11,8;0,365280002;3,768656716;2,686567164;1,082089552;0,007246;0;0;0
1/08/21;35;Zona San Camilo;2156;Hacienda Oasis II;4,851175523;800,9183734;106662;16658;5005;6392;5261;15696;5554;4026;6116;21524;20122;542;860;14442;11324;253;13;460;-447;56160;19883;38162;0;-1885;21237;16470;20743;17134;40814,6436;175,3099999;0,01362;0;0;0;2401,25;30,54285669;0;12,125;0,365424998;2,851851852;2,148148148;0,703703704;0;0;0;0
1/09/21;39;Zona San Camilo;2156;Hacienda Oasis II;4,587995203;812,743141;108817;9963;4387;2285;3291;17018;5354;4175;7489;23046;21371;754;921;15224;10630;374;90;29;61;56369;16470;41239;0;-1340;27850;22004;17391;17077;45511,3815;175,3099999;0,011619;0;0;0;605,65;31,22285767;3,4;13,8;0,351199996;2,821428571;2,321428571;0,5;0;0;0;0
1/10/21;43;Zona San Camilo;2156;Hacienda Oasis II;4,418586665;848,9361705;106931;8904;3785;683;4436;18901;5755;3895;9251;20232;18946;608;678;15609;11900;402;6882;6645;237;53912;19362;35903;0;-1353;24545;17670;20040;17094;47617,9412;175,3099999;0,010952;0;0;0;2561,79;31,57500029;15;13,375;0,348999999;2,608695652;2,028985507;0,579710145;0;0;0;0
1/11/21;48;Zona San Camilo;2156;Hacienda Oasis II;5,035898026;861,736353;117057;10231;2551;4723;2957;30578;7643;3689;19246;24539;23404;522;613;14719;10332;338;702;0;702;68449;15956;53592;0;-1099;20947;15871;16569;17184;40478,3812;175,3099999;0,008411;0;0;0;913;30,71785688;0,5;11,625;0,348975003;1,607142857;1;0,607142857;0,014184;0;0;0
1/12/21;52;Zona San Camilo;2156;Hacienda Oasis II;6,001193338;1079,607553;147547;7585;2543;2692;2350;19138;6456;4478;8204;42998;39915;1286;1797;18049;14309;345;5160;5259;-99;79626;21853;59286;0;-1513;23883;19298;23650;17049;42374,9054;175,3099999;0,013346;0;0;0;625,25;30,54571457;42,8;11,3;0,393579996;1,901408451;1,408450704;0,492957746;0;0;0;0
1/01/22;52;Zona San Camilo;2156;Hacienda Oasis II;6,168553158;1165,153158;168494;2200;548;1644;8;59356;13332;3512;42512;32252;28739;2204;1309;13735;11819;364;1298;939;359;114963;22289;94034;0;-1360;20789;16592;23598;17049;42786,8567;175,3099999;0,012547;0;0;0;663,62;32,36071491;101,75;14,125;0,476249993;4,785714286;3,535714286;1,25;0;0;0;0
1/02/22;9;Zona San Camilo;2156;Hacienda Oasis II;5,29815594;811,0661117;108239;2152;547;1605;0;22888;12201;3346;7341;34237;29822;1542;2873;13469;11005;312;500;35;465;63720;21103;47622;0;-5005;22409;16814;23976;17063;38223,488;175,3099999;0,010136;0;0;0;450,37;31,56785727;93,75;12;0,483750001;2,137931034;1,793103448;0,344827586;0;0;0;0
1/03/22;13;Zona San Camilo;2156;Hacienda Oasis II;5,878430123;1178,997205;173389;32292;685;31607;0;28456;12789;4192;11475;38582;35467;1552;1563;13031;14735;389;269;256;13;79958;17078;65135;0;-2255;31647;23296;18641;17112;47412,4884;175,3099999;0,015466;0;0;0;454,12;33,27428589;113,6;15,3;0,497519994;3,992805755;2,410071942;1,582733813;0;0;0;0
1/04/22;17;Zona San Camilo;2156;Hacienda Oasis II;4,602738851;805,2022135;106763;2903;520;2383;0;37635;13010;3404;21221;7094;5030;313;1751;14106;9909;415;196;18;178;66540;26460;43593;0;-3513;22278;17731;28211;17491;45109,8806;175,3099999;0,019979;0;0;0;237,75;32,64285755;102,5;14;0,494949989;2,185185185;1,148148148;1,037037037;0;0;0;0
1/05/22;22;Zona San Camilo;2156;Hacienda Oasis II;5,436269762;994,3015233;140102;6042;547;5174;321;36939;12488;3349;21102;25225;15036;993;9196;13254;9766;352;871;37;834;81556;20475;63599;0;-2518;23654;17480;29671;17497;43397,4049;175,3099999;0,023123;0;0;0;158,82;30,61428547;30,75;10,875;0,451999992;2,723880597;1,902985075;0,820895522;0;0;0;0
1/06/22;26;Zona San Camilo;2156;Hacienda Oasis II;5,808890455;891,9571048;123369;3092;685;2233;174;25731;9792;4313;11626;35487;32611;1916;960;13143;8886;277;132;62;70;67660;15612;53767;0;-1719;26190;19125;16572;17498;37407,488;175,3099999;0,019418;0;0;0;144,45;29,69428596;15,8;9,9;0,379400009;4,817518248;4,416058394;0,401459854;0;0;0;0
1/07/22;30;Zona San Camilo;2156;Hacienda Oasis II;5,835237286;853,8246537;114677;9840;2931;4296;2613;18693;6575;2949;9169;29757;27462;1235;1060;14267;12976;291;500;20;480;61948;14641;56026;0;-8719;20407;14225;15701;17270;34095,7857;175,3099999;0,017681;1281933,695;39,52925362;0;186,13;29,77535677;14,5;9,875;0,36575;3,525179856;3,129496403;0,395683453;0,007246;0;0;0
1/08/22;35;Zona San Camilo;2156;Hacienda Oasis II;4,543139401;749,3868008;97486;9220;3038;3118;3064;11211;3777;2900;4534;15555;13960;516;1079;13674;9725;242;455;0;455;43462;12021;33014;0;-1573;22233;15468;13100;17270;39861,6428;175,3099999;0,017986;1239748,095;41,07982686;0;320,51;30,60714245;0;11,25;0,360450007;4,100719424;3,417266187;0,683453237;0,007092;0;0;0
1/09/22;39;Zona San Camilo;2156;Hacienda Oasis II;5,712077018;899,6064118;115776;14500;4596;5935;3969;10964;3217;3810;3937;27335;25838;1186;311;17156;14319;267;4839;3240;1599;51639;12933;39921;0;-1215;23392;14965;13244;17307;36589,1425;175,3099999;0,008488;1160251,896;39,32124229;0;262,72;30,5771431;0;11,1;0,355899996;6,094890511;5,437956204;0,656934307;0,007194;0;0;0
1/10/22;44;Zona San Camilo;2156;Hacienda Oasis II;4,911890658;861,0974847;116965;9475;4505;923;4047;11522;4144;3419;3959;35829;27229;3427;5173;12825;10490;314;35;20;15;52479;13274;41469;0;-2264;23875;14718;18447;18375;41292,8573;175,3099999;0,007418;1268550,396;39,69554075;0;85,36;30,02499962;0;12,51785707;0,361374997;4,701492537;3,843283582;0,858208955;0;0;0;0
1/11/22;48;Zona San Camilo;2156;Hacienda Oasis II;5,190600139;795,7617937;104182;14237;4740;1042;8455;17367;5671;4022;7674;21911;20712;778;421;13768;11034;296;171;0;171;49295;15359;34985;0;-1049;20814;12689;15780;18358;36290,0233;175,3099999;0,008404;1432122,395;39,39488887;0;6,28;31,26428556;1,25;12;0,371950001;4,814814815;4,074074074;0,740740741;0,007463;0;0;0
1/12/22;52;Zona San Camilo;2156;Hacienda Oasis II;5,412456139;941,5663685;127706;9886;3848;1163;4875;17592;5671;5163;6758;27859;24928;1549;1382;14897;11043;298;1015;198;817;50433;10624;41889;0;-2080;27620;17328;12006;18383;40764,8569;175,3099999;0,008253;1314426,596;40,86130925;0;310,69;32,16285744;42;13,8;0,3852;8,28358209;7,313432836;0,970149254;0,029851;0;0;0
1/01/23;52;Zona San Camilo;2156;Hacienda Oasis II;4,710952808;842,0169987;108971;2166;1098;145;923;33360;10497;4028;18835;19663;17958;662;1043;15049;11295;288;271;0;271;63681;17876;47640;0;-1835;25310;15710;18919;21505;43836,1428;175,3099999;0,008838;1482028,696;41,04660432;0;583,14;32,86428547;79,5;14,625;0,43265;4,62406015;3,909774436;0,714285714;0;66001,43551;0;5
1/02/23;9;Zona San Camilo;2156;Hacienda Oasis II;5,683043805;941,6519312;126768;2408;898;724;786;26588;10461;4029;12098;31760;29956;1091;713;14877;11289;275;43;28;15;72309;10869;63171;0;-1731;26422;18137;11582;21505;38801,2142;175,3099999;0,007593;1329028,197;40,86048691;0;511,09;32,64642859;82;15,5;0,429674998;4,21641791;3,134328358;1,082089552;0;64375,21208;0;4
1/03/23;13;Zona San Camilo;2156;Hacienda Oasis II;5,817813875;983,6632255;137115;2739;1590;33;1116;31101;10601;5035;15465;34055;31496;1421;1138;12789;10512;303;143;42;101;72521;17311;56795;0;-1585;28834;17214;18449;19407;40531,5476;175,3099999;0,006963;1374272,797;41,23354427;0;506,9;33,71714325;157,4;16,2;0,448340005;7,111111111;5,148148148;1,962962963;0;67111,78306;0;6
1/04/23;17;Zona San Camilo;2156;Hacienda Oasis II;4,978064841;826,4959218;110178;1926;578;1283;65;31805;9986;4029;17790;12258;9785;1001;1472;11547;10050;265;934;180;754;49652;12982;38116;0;-1446;22426;12843;14454;19380;38799,0125;175,3099999;0,007881;1489473,496;43,21573422;0;322,11;34,97142887;163;18,125;0,482099995;3,778625954;2,977099237;0,801526718;0;60542,32215;0;7
1/05/23;22;Zona San Camilo;2156;Hacienda Oasis II;5,58688802;955,1023904;132877;4739;578;4131;30;29074;13175;4007;11892;32722;28091;2117;2514;11643;10396;248;450;187;263;75244;17378;59591;0;-1725;22507;15748;19892;19373;39927,7736;175,3099999;0,009423;1569259,397;40,18178411;0;305,33;33,0107131;117,75;14;0,477049999;4,465648855;3,053435115;1,41221374;0;68483,19961;0;5
1/06/23;26;Zona San Camilo;2156;Hacienda Oasis II;5,559906776;1018,721123;142406;5359;722;4637;0;35588;15933;4987;14668;25701;21879;1921;1901;13249;10551;319;247;232;15;68744;14565;56064;0;-1885;30673;17288;16466;19695;43367,2739;175,3099999;0,010094;1649147,397;38,31484124;0;347,19;33,04685669;111,6;14,1;0,487719989;5,503875969;3,837209302;1,666666667;0;67845,58676;0;4
1/07/23;31;Zona San Camilo;2156;Hacienda Oasis II;5,046156941;937,4707664;126126;2244;577;1667;0;35550;15302;3965;16283;25860;21177;2923;1760;15175;14169;271;297;0;297;63146;14546;50712;0;-2112;27400;15388;16306;19728;43930,8572;175,3099999;0,010722;1698978,696;39,49643612;0;404,14;33,02857161;57,25;13,5;0,491624989;3,5546875;2,578125;0,9765625;0;66777,7557;0;5
1/08/23;35;Zona San Camilo;2156;Hacienda Oasis II;5,289834901;1026,518739;143212;14530;3417;8091;3022;38966;18769;5142;15055;18821;14184;2416;2221;13912;13072;256;15;0;15;58934;17466;43698;0;-2230;33850;19108;19687;19761;47332,8572;175,3099999;0,00922;1458510,797;40,16718892;0;653,84;32,74714279;1,2;13,1;0,375459999;3,786764706;2,977941176;0,808823529;0;75616,0757;0;6
1/09/23;39;Zona San Camilo;2156;Hacienda Oasis II;5,111916135;899,4695114;119351;11707;3523;2929;5255;29024;11382;3994;13648;20833;15429;2318;3086;15026;13322;306;876;593;283;56525;18063;40075;0;-1613;27117;14874;21149;19690;42594,5955;175,3099999;0,010273;1474791,997;39,90454022;0;370,97;34,08571434;14,75;15,75;0,379175;4,565217391;3,297101449;1,268115942;0;68928,70554;0;1
1/10/23;44;Zona San Camilo;2156;Hacienda Oasis II;4,688707837;905,8524902;116447;5955;2208;488;3259;25970;11477;4051;10442;27599;24974;1739;886;14182;12504;264;5622;4080;1542;62050;17659;46173;0;-1782;28681;15935;18545;19673;47151,5837;175,3099999;0,009498;1871085,898;39,08518336;0;305,36;33,00357056;32,75;13,75;0,393600002;3,84057971;2,644927536;1,195652174;0;75789,13173;0;3
1/11/23;48;Zona San Camilo;2156;Hacienda Oasis II;6,211920823;1002,087731;137828;5545;2374;42;3129;28676;12654;5012;11010;25660;21978;2347;1335;15166;13650;620;27;93;-66;62413;20787;43351;0;-1725;30983;16999;22122;19624;39350,9523;175,3099999;0,009238;1186721,897;38,58128994;0;349,78;32,49599953;2,6;13,5;0,362959999;4,481481481;3,740740741;0,740740741;0,007246;68346,81953;0;3
1/12/23;52;Zona San Camilo;2156;Hacienda Oasis II;5,779266876;1094,136102;152293;2529;703;875;951;35162;16704;4167;14291;30288;23901;2113;4274;16396;12680;254;671;0;671;60779;14730;48499;0;-2450;27668;16311;19004;19605;43348,4048;175,3099999;0,010099;0;0;0;389,19;31,97857141;80,25;12,625;0,422975004;4,511278195;3,007518797;1,503759398;0;69382,71449;0;3
1/01/24;5;Zona San Camilo;2156;Hacienda Oasis II;4,944898065;950,9326339;129190;1117;591;526;0;31877;14693;3988;13196;25711;22167;1752;1792;14165;14484;289;634;222;412;61881;19312;44720;0;-2151;27584;17981;21104;19793;46833,1191;175,3099999;0,00997;0;0;0;354,87;31,54142857;168;11,375;0,487749994;6,231343284;4,664179104;1,567164179;0;73301,69144;0;3
1/02/24;9;Zona San Camilo;2156;Hacienda Oasis II;5,01764463;879,3337519;118305;738;738;0;0;31011;11508;4960;14543;22964;20111;1797;1056;12829;11173;308;15;0;15;61996;18534;45464;0;-2002;34531;19190;19590;19793;45122,9644;175,3099999;0,010442;0;0;0;403,02;34,05999985;139;16,2;0,534200001;4,248120301;2,706766917;1,541353383;0;69911,73584;0;3
1/03/24;13;Zona San Camilo;2156;Hacienda Oasis II;6,469775838;1008,191204;140267;738;562;176;0;47427;19046;3977;24404;23275;20097;1601;1577;13521;12451;228;49;29;20;70469;17210;54646;0;-1387;25406;13362;18787;19793;35970,9526;175,3099999;0,011693;0;0;0;131,05;34,68928719;109,5;17;0,498250008;6,503759398;4,360902256;2,142857143;0;60477,37696;0;2
1/04/24;18;Zona San Camilo;2156;Hacienda Oasis II;5,548773454;869,0491133;115721;1368;591;777;0;27973;13870;4009;10094;24039;20951;1671;1417;13644;10938;218;176;117;59;54377;16451;39530;0;-1604;24101;12546;17868;19680;37026,381;175,3099999;0,016508;0;0;0;130,94;33,18392897;117,25;14,75;0,436175004;6,363636364;3,712121212;2,651515152;0,007576;62507,18453;0;3
1/05/24;22;Zona San Camilo;2156;Hacienda Oasis II;5,586924128;985,1406084;135342;3902;741;3161;0;40234;15521;4992;19721;22834;20041;1600;1193;13488;11525;203;1020;1005;15;67897;14343;55593;0;-2039;30872;16280;15536;19680;41919,3092;175,3099999;0,015351;1371722,998;39,32692081;0;148,18;31,20857124;39,4;11,5;0,4528;6,240310078;2,984496124;3,255813953;0,060606;68803,94454;0;5
1/06/24;26;Zona San Camilo;2156;Hacienda Oasis II;5,52830021;822,6398953;105866;3394;1009;1827;558;25626;11681;3943;10002;23250;19877;2034;1339;17668;11392;250;15;0;15;52105;14337;39377;0;-1609;23286;12893;15676;19717;35224,7513;175,3099999;0,005895;702953,3986;39,30187849;0;118,72;30,05714226;0;9;0,423000008;4,32;2,36;1,96;0;57261,77164;0;4
1/07/24;31;Zona San Camilo;2156;Hacienda Oasis II;;937,4707664;126126;2244;577;1667;0;35550;15302;3965;16283;25860;21177;2923;1760;15175;14169;271;297;0;297;63146;14546;50712;0;-2112;27400;15388;16306;19728;43930,8572;175,3099999;0,010722;1698978,696;39,49643612;0;404,14;33,02857161;57,25;13,5;0,491624989;3,5546875;2,578125;0,9765625;0;66777,7557;0;5
1/08/24;35;Zona San Camilo;2156;Hacienda Oasis II;;1026,518739;143212;14530;3417;8091;3022;38966;18769;5142;15055;18821;14184;2416;2221;13912;13072;256;15;0;15;58934;17466;43698;0;-2230;33850;19108;19687;19761;47332,8572;175,3099999;0,00922;1458510,797;40,16718892;0;653,84;32,74714279;1,2;13,1;0,375459999;3,786764706;2,977941176;0,808823529;0;75616,0757;0;6
1/09/24;40;Zona San Camilo;2156;Hacienda Oasis II;;899,4695114;119351;11707;3523;2929;5255;29024;11382;3994;13648;20833;15429;2318;3086;15026;13322;306;876;593;283;56525;18063;40075;0;-1613;27117;14874;21149;19690;42594,5955;175,3099999;0,010273;1474791,997;39,90454022;0;370,97;34,08571434;14,75;15,75;0,379175;4,565217391;3,297101449;1,268115942;0;68928,70554;0;1
1/10/24;44;Zona San Camilo;2156;Hacienda Oasis II;;905,8524902;116447;5955;2208;488;3259;25970;11477;4051;10442;27599;24974;1739;886;14182;12504;264;5622;4080;1542;62050;17659;46173;0;-1782;28681;15935;18545;19673;47151,5837;175,3099999;0,009498;1871085,898;39,08518336;0;305,36;33,00357056;32,75;13,75;0,393600002;3,84057971;2,644927536;1,195652174;0;75789,13173;0;3
1/11/24;48;Zona San Camilo;2156;Hacienda Oasis II;;1002,087731;137828;5545;2374;42;3129;28676;12654;5012;11010;25660;21978;2347;1335;15166;13650;620;27;93;-66;62413;20787;43351;0;-1725;30983;16999;22122;19624;39350,9523;175,3099999;0,009238;1186721,897;38,58128994;0;349,78;32,49599953;2,6;13,5;0,362959999;4,481481481;3,740740741;0,740740741;0,007246;68346,81953;0;3
1/12/24;52;Zona San Camilo;2156;Hacienda Oasis II;;1094,136102;152293;2529;703;875;951;35162;16704;4167;14291;30288;23901;2113;4274;16396;12680;254;671;0;671;60779;14730;48499;0;-2450;27668;16311;19004;19605;43348,4048;175,3099999;0,010099;0;0;0;389,19;31,97857141;80,25;12,625;0,422975004;4,511278195;3,007518797;1,503759398;0;69382,71449;0;3
1/01/25;5;Zona San Camilo;2156;Hacienda Oasis II;;950,9326339;129190;1117;591;526;0;31877;14693;3988;13196;25711;22167;1752;1792;14165;14484;289;634;222;412;61881;19312;44720;0;-2151;27584;17981;21104;19793;46833,1191;175,3099999;0,00997;0;0;0;354,87;31,54142857;168;11,375;0,487749994;6,231343284;4,664179104;1,567164179;0;73301,69144;0;3
1/02/25;9;Zona San Camilo;2156;Hacienda Oasis II;;879,3337519;118305;738;738;0;0;31011;11508;4960;14543;22964;20111;1797;1056;12829;11173;308;15;0;15;61996;18534;45464;0;-2002;34531;19190;19590;19793;45122,9644;175,3099999;0,010442;0;0;0;403,02;34,05999985;139;16,2;0,534200001;4,248120301;2,706766917;1,541353383;0;69911,73584;0;3
1/03/25;14;Zona San Camilo;2156;Hacienda Oasis II;;1008,191204;140267;738;562;176;0;47427;19046;3977;24404;23275;20097;1601;1577;13521;12451;228;49;29;20;70469;17210;54646;0;-1387;25406;13362;18787;19793;35970,9526;175,3099999;0,011693;0;0;0;131,05;34,68928719;109,5;17;0,498250008;6,503759398;4,360902256;2,142857143;0;60477,37696;0;2
1/04/25;18;Zona San Camilo;2156;Hacienda Oasis II;;869,0491133;115721;1368;591;777;0;27973;13870;4009;10094;24039;20951;1671;1417;13644;10938;218;176;117;59;54377;16451;39530;0;-1604;24101;12546;17868;19680;37026,381;175,3099999;0,016508;0;0;0;130,94;33,18392897;117,25;14,75;0,436175004;6,363636364;3,712121212;2,651515152;0,007576;62507,18453;0;3
1/05/25;22;Zona San Camilo;2156;Hacienda Oasis II;;985,1406084;135342;3902;741;3161;0;40234;15521;4992;19721;22834;20041;1600;1193;13488;11525;203;1020;1005;15;67897;14343;55593;0;-2039;30872;16280;15536;19680;41919,3092;175,3099999;0,015351;1371722,998;39,32692081;0;148,18;31,20857124;39,4;11,5;0,4528;6,240310078;2,984496124;3,255813953;0,060606;68803,94454;0;5
1/06/25;27;Zona San Camilo;2156;Hacienda Oasis II;;822,6398953;105866;3394;1009;1827;558;25626;11681;3943;10002;23250;19877;2034;1339;17668;11392;250;15;0;15;52105;14337;39377;0;-1609;23286;12893;15676;19717;35224,7513;175,3099999;0,005895;702953,3986;39,30187849;0;118,72;30,05714226;0;9;0,423000008;4,32;2,36;1,96;0;57261,77164;0;4
1/01/20;5;Zona San Juan;2145;Hacienda Banalandia;5,887515781;972,2271262;103168;1323;643;656;24;30038;11231;5399;13408;29030;25134;1575;2321;14562;12838;482;59;0;59;64146;15332;49357;0;-543;24921;16259;17653;11890;32050,1901;135,9599999;0,005886;0;0;0;442,65;33,28000031;123,4;18,6;0;0;0;0;0;0;0;0
1/02/20;9;Zona San Juan;2145;Hacienda Banalandia;5,534983408;795,4545459;80534;2703;128;2496;79;22900;10265;3699;8936;10347;8820;1060;467;14473;12582;248;417;17;400;41791;12422;30102;0;-733;21464;12887;12889;10350;27989,7858;135,9599999;0,007092;0;0;0;255,4;33,28928566;242,5;21,5;0;0;0;0;0;0;0;0
1/03/20;14;Zona San Juan;2145;Hacienda Banalandia;5,108696925;844,7852315;88298;1980;463;1517;0;26747;7789;3895;15063;19115;14241;1199;3675;13884;12963;284;-34;38;-72;51614;11854;40401;0;-641;22561;14041;15529;10350;31967,6431;135,9599999;0,005594;0;0;0;517,76;34,71071339;139,5;23;0;0;0;0;0;0;0;0
1/04/20;18;Zona San Juan;2145;Hacienda Banalandia;5,098714038;815,1000299;82917;2244;643;1601;0;24435;10002;5397;9036;7132;5806;879;447;14410;12408;244;736;10;726;37324;12974;24998;0;-648;30228;18045;13421;10350;33747,3329;135,9599999;0,005576;0;0;0;416,52;34,59142914;82,4;22,4;0;0;0;0;0;0;0;0
1/05/20;22;Zona San Juan;2145;Hacienda Banalandia;5,273221661;934,8852609;100034;6066;1310;3841;915;26717;8976;4325;13416;17630;13593;1444;2593;14493;12469;221;403;46;357;52426;12319;40942;0;-835;24905;16454;14912;10350;34283,5958;135,9599999;0,004542;0;0;0;355,88;34,43571472;46,25;17;0;0;0;0;0;0;0;0
1/06/20;27;Zona San Juan;2145;Hacienda Banalandia;6,442014403;1013,298029;110734;19149;3835;11738;3576;23719;9658;4351;9710;20028;17884;1753;391;14128;12551;179;544;34;510;52989;10463;43016;0;-490;15666;10750;10854;10361;27110,6193;135,9599999;0,003867;0;0;0;348,97;33,25;1,5;16;0;0;0;0;0;0;0;0
1/07/20;31;Zona San Juan;2145;Hacienda Banalandia;8,033802862;1262,349221;135678;20783;5991;7029;7763;7795;2949;4645;201;15206;11334;1254;2618;22262;14244;171;974;10;964;29513;8609;21590;0;-686;20895;13875;11227;10516;26762,9171;135,9599999;0,004335;0;0;0;503,11;32,89428596;0;15,5;0;0;0;0;0;0;0;0
